#                            mT                            pT                         phi_p                           y_p                         dNd3p              dNd3p (GeV^{-3})
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -1.0000000000000000             0.0011248301858338             0.1463952793444936
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -0.9000000000000000             0.0011312132693702             0.1472260298961433
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -0.8000000000000000             0.0011368793513267             0.1479634635650346
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -0.7000000000000001             0.0011418186032059             0.1486063011841809
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -0.6000000000000001             0.0011460341561637             0.1491549502697264
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             2.7227136331111539            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             2.9321531433504733            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             3.1415926535897927            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             3.3510321638291121            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             3.5604716740684315            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             3.7699111843077509            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             3.9793506945470702            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             4.1887902047863896            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             4.3982297150257095            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             4.6076692252650293            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             4.8171087355043491            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             5.0265482457436690            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             5.2359877559829888            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             5.4454272662223087            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             5.6548667764616285            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             5.8643062867009483            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             6.0737457969402682            -0.5000000000000001             0.0011495401029458             0.1496112449753487
            1.1156830000000000             0.0000000000000000             0.0000000000000000            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             0.2094395102393195            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             0.4188790204786391            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             0.6283185307179586            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             0.8377580409572781            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             1.0471975511965976            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             1.2566370614359172            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             1.4660765716752369            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             1.6755160819145565            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             1.8849555921538761            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             2.0943951023931957            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             2.3038346126325151            -0.4000000000000001             0.0011523579792379             0.1499779881443563
            1.1156830000000000             0.0000000000000000             2.5132741228718345            -0.4000000000000001             0.0011523579792379             0.1499779881443563
